train_loss,val_loss
1059021.390994473,42.387990513985805
47.866546732458204,9.94326330552047
14.034404227340763,5.182782839306376
6.941450193863023,3.6909877217628737
4.581411678005349,3.026062172922221
3.4688740955157713,2.7016578086397867
2.9488439461724325,2.534075513143431
2.679399452087554,2.4407082420181143
2.5083466653119433,2.3879250907762484
2.431767773899165,2.3547634069215166
2.3828562677583913,2.333015564829111
2.344638968733224,2.3213739222423597
2.328016782687469,2.3150586885484783
2.317282860929316,2.3114794360643085
2.311639812859622,2.309361108663407
2.3090328326956793,2.3082539429041473
2.3078808892856943,2.3059328719973564
2.3052865490317345,2.3052032576365904
2.304008377546614,2.3058671937747435
2.3034195080399513,2.3048431019891393
2.303302522410046,2.3054711808535187
2.30323604832996,2.3052144074304537
2.3036483234979888,2.3047997240315783
2.3033974502574313,2.305421205406839
2.304083898663521,2.304125451228835
2.30336415191943,2.30458109148524
2.303264042531902,2.3038905415345323
2.3031730005009607,2.3099735091355713
2.3041046759621664,2.3036640625108373
2.304372970692136,2.303013153712858
2.303400920534676,2.3030668957666918
2.303507387638092,2.3028825132006947
2.303767031905326,2.303087740797888
2.303356697613543,2.303170384669846
2.30333079600876,2.3028417612341316
2.303802927109328,2.3030223463746635
2.3032338324595583,2.302783763882789
2.303339385850863,2.3029161061752927
2.303322448310527,2.3031356368552554
2.3032838461751286,2.3032572577622803
2.3032836470414293,2.3028723688965496
2.303280597044663,2.303207046606324
2.303378225050189,2.30346754565835
2.3032685823061247,2.303757231343876
2.3033602017570627,2.303781774233688
2.3033247698437083,2.3029794347557155
2.3031068928539753,2.3032604886049572
