train_loss,val_loss
832886.8113521229,6786.88755561005
3422.9942712350326,1602.3277137477205
507.40760030529714,311.026183613322
188.95900781588122,215.88696359504354
110.11857608773492,262.1276813433929
76.28094486214898,226.99892211502248
55.73543766953728,119.86126228218728
38.262860691005535,69.953000000932
24.30681151016192,94.9728754365986
16.32933081957427,60.05479824881662
11.057413907213645,31.450702851130202
7.2262581238015136,20.99962990731001
5.112333739007061,14.629343773831021
3.900013777004047,9.64509991556406
3.1237076344815167,5.724304694343697
2.7622115310620177,4.174458655444059
2.556799690154466,3.432328123260628
2.4430751868269662,3.5261356073685666
2.384523127905347,2.6505449285561387
2.351088683713566,2.604508677328175
2.332138468934731,2.436342755332589
2.322189566086639,2.388114382597533
2.3196651820432055,2.3806376264176587
2.31843167882074,2.456459839912978
2.3136343986473302,2.3310341238975525
2.30534395406192,2.323064611378041
2.3067732101136986,2.3127603452991354
2.304670440879735,2.3100569427690725
2.304616080089049,2.3091989647258413
2.304214185611768,2.309002463113178
2.304459084502675,2.307566208934242
2.304321266710758,2.3129622279243036
2.443567289208824,2.3048259971494023
2.304504834115505,2.304454843090339
2.3044469908557157,2.3036660714582964
2.3042316277596084,2.3042458448220384
2.3041461150754583,2.3030204183676024
2.304257080974904,2.303673889149319
2.304223443974148,2.304190919141878
2.3040560250255195,2.304222381250425
2.3039492538029496,2.303902443498373
2.3039264848286454,2.303804714571346
2.3041331121190027,2.3040961291302335
2.3039996491914447,2.3046460564840925
2.304035997864875,2.3050873015414584
2.3068997626277534,2.3037975379689173
2.303509759293361,2.3033394857563754
