train_loss,val_loss
814701.0001532815,5273.169251051816
3366.417991204695,1521.5452640652657
657.4205137599598,442.7352441603487
254.33170688152313,283.61094484275037
161.11064429716632,138.57769761844114
99.53036092086272,94.16298044202003
63.485542524944655,51.767560755664654
41.1413528892127,30.763902536847375
24.664047410542313,17.044786390255798
12.915752933783965,8.5026190711016
6.742602882060138,4.623725424774668
4.116062638095834,3.276393995366313
3.1169220612130384,2.7447586611590604
2.7040597826919774,2.5351227576082405
2.5188379978591744,2.432176750153303
2.423433718356219,2.378608043559573
2.3753072324801576,2.3496778470210056
2.343172386965968,2.3257974846796556
2.3242191445421088,2.3148159184916453
2.3144255111163314,2.3074095083231274
2.309923117472367,2.3027499399401923
2.2877903133630753,2.2686787938529793
2.253387598490173,2.2280467550524254
2.215337361124429,2.1875640717758373
2.1796126582405786,2.152908109128475
2.143067499792034,2.111150458116423
2.082383718849583,2.028793767941269
2.0093790771947666,1.943389954045415
1.9525131705132397,1.9048253347758541
1.9033590993759306,1.8805543350225145
1.8904906001619317,1.8633637700907209
1.8806423192674464,1.8783396889709614
1.8786277952180668,1.889562226323919
1.8766810739920898,1.9506327273662796
1.875230142169378,1.8863244122740896
1.8709895177321,1.9174004730514504
1.8753060093996199,1.892118085345084
1.8766630727120421,1.87905453145504
1.8745320324193349,1.8672682090916417
1.8751874571158127,1.8750812475654213
1.8712242398072372,1.899890281937339
