train_loss,val_loss
622981.1161571849,6093.2184404744075
1463.3903268900785,372.8639785918322
243.89886848493055,227.7630426761779
140.93651254610583,141.8835188312964
91.63248672810468,75.76459974321452
62.913920418782666,57.718877185474746
38.79611203074455,29.17593629116362
21.71794784746387,15.685659740458835
11.496823109686375,8.352109614421021
6.394080345603553,4.848573738539761
4.065756432373416,3.4517772509293123
3.099253142083233,2.841259730810469
2.703108625994487,2.594284139912237
2.5154695046896283,2.478318756276911
2.418382588773966,2.394873321056366
2.3695061538707125,2.36586552282626
2.3416766818951475,2.338674987920306
2.3255157501182775,2.3255776786668734
2.3154361139644277,2.324139841916886
2.3086617084389385,2.313093563033776
2.2951236177574503,2.3011227627708153
2.2785935432396154,2.289220865985209
2.2492090839553964,2.241009946573864
2.2140106609599157,2.195566334846345
2.174828759987246,2.161703108047897
2.1460183833471755,2.138706684959206
2.1136461298235436,2.133670648559928
2.03579084422778,1.9701547707346352
1.946372309360992,1.9077107179909945
1.8952425582842394,1.8856612352485007
1.8605837276713415,1.8701212864199823
1.85578057999638,1.8394711711867289
1.848105999725786,1.8815293357792227
2.0502621075985106,2.3054683963683518
2.307417266748168,2.3047278347340496
2.307104519822381,2.303723468021913
2.1970192578367214,1.9875483204695312
1.9255965265699408,1.9078336004167795
1.8977370395917783,1.8995874918658624
1.8414774454114111,1.8366887598213824
1.832280408083038,1.8387104513292962
1.8283900769258088,1.8313321369615467
1.825547276234085,1.840536100451242
1.8222672439772973,1.82325151596557
1.8196538400582292,1.8235674326054074
1.8181848305870185,1.8245626550845124
1.8165909803726457,1.8219458907842636
1.815040248869495,1.8141726274043322
1.813480289314281,1.819237341765653
1.811494623903524,1.820151394910433
