train_loss,val_loss
1021003.9180852716,39108.688480810684
19128.489769675514,9281.43015040525
3449.294789661061,1457.6563991850073
755.0348204265941,502.1724982749332
324.1473528688604,306.22322853942484
175.00885446505114,172.46444882587954
109.52864249186082,123.60315867174755
73.77165710384196,74.48019430583173
51.050929914821275,48.084760683504015
32.54455643621358,25.57878355410966
17.306121391328897,11.847513847730376
8.252363245256923,5.722100963985378
4.524274373257702,3.6893909109587018
3.2400497533380985,2.9706791432743724
2.748411465774883,2.6409094150770795
2.535729820755395,2.48518590527502
2.4306383854286238,2.4096002737906845
2.374087752943689,2.366489581086419
2.347468304363164,2.346495386551727
2.331738878041506,2.3320243290879508
2.3204328996891324,2.3206422836943106
2.312740333039652,2.317076333544471
2.30853514813564,2.3125012886117804
2.305373553186655,2.3112071742388336
2.303226973522793,2.3110903958705338
2.303149236874147,2.3080466491254894
2.301095398650928,2.3066351721909912
2.2964928583665327,2.3079518845135514
2.2914163162085144,2.305939242243767
2.2830931090495805,2.291266933422197
2.253939501602541,2.2113031667064535
2.188519028777426,2.195172499187968
2.093650280582634,2.0230280513113197
1.979846727102995,2.0008879347958346
1.9156522374938836,1.8940822014754468
1.9313158804381436,1.8817973815920679
1.8532309410246937,1.8502767094495622
1.83332114006308,1.828748869286342
1.8259766232222319,1.81198599265719
1.8171329003843395,1.8637613972479647
1.8164989926259627,1.8102620056068355
1.8133837594227358,1.8472288300029256
1.8123689334500919,1.8369475079869682
1.8042305245656858,1.7990102869543163
1.80765063197098,1.7901597444645383
1.8047499763356014,1.8046312643723055
1.8282899018377066,1.797204295003956
1.8050201765515588,1.812869330614128
1.8015900642018428,1.8138121811842376
1.8049797187135979,1.821486971256408
