train_loss,val_loss
876007.8047034524,6026.853486432271
3577.1371418346057,821.1982362595471
623.5238577886062,265.4426123066382
211.05659574812108,198.0589610229839
132.62624031847173,138.01285353573886
86.40057471665469,77.46797815507108
57.05639178644527,44.12121285362677
32.826394295150585,21.119923796166074
14.12957378205928,8.971246822313828
6.5219285091893235,4.684593863107941
3.8631193864751947,3.2303230464458466
2.959953998638825,2.7123937854035334
2.611253849484704,2.508043213662776
2.4604252424429762,2.4129805903543127
2.3951623568480667,2.366025300527161
2.3552925867790524,2.3403410390019417
2.334699758751826,2.3195143094794317
2.3176531371745197,2.3135568397966297
2.3112595867026937,2.3096309070560066
2.3069359612735836,2.3058996352959764
2.305028433488174,2.3029103079302744
2.29988283528523,2.2983053907413376
2.287937235425819,2.287259003147483
2.254460318183357,2.225414076820016
2.20119852504947,2.190214582972906
2.1602202796123247,2.146496206691319
2.1068822255527433,2.092051949521357
2.044770695777102,2.0316271775148134
1.9641095462509177,1.933790111914277
1.9245482276786456,1.921746514737606
1.8994361932643435,1.8873829880559987
1.8707962965762073,1.826073364608667
1.8205751400779595,1.7953323997895827
1.7913235276937485,1.8101934548467398
1.7817869081415914,1.7485681631687013
1.768153489990668,1.8059178011661225
1.7606167744167827,1.7623200839893385
1.7584302142601123,1.752904330634258
