train_loss,val_loss
539956.5242106698,4205.053206378763
1468.3419308662415,234.2583951516585
293.859089829705,203.61571288650686
150.43881623311475,155.7496827204119
95.2773654406721,80.88671253757043
64.23646959391507,50.620284990830854
42.203803368590094,37.71294461597096
26.454507998444818,19.363757512786172
13.563973663882775,8.975785504687916
6.3582004528831355,4.61021021922881
3.705302804369818,3.1317048011855646
2.837792520834641,2.647957351736047
2.533382772044702,2.468624734404412
2.4151094752279194,2.384083005515012
2.359910016710108,2.343737781386484
2.3278804614462634,2.3204225443980913
2.3102794137190688,2.304799910634756
2.2965365909039974,2.2962937409227546
2.2860369756817818,2.2884229011833668
2.2726753391325474,2.270923626693812
2.2504345016046003,2.245808554982597
2.2106798839840023,2.190270938317884
2.157708313316107,2.1415343398058955
2.094249382445758,2.0578683238815176
2.022143444385041,2.01960037056018
1.972848978909579,1.9530893699689345
1.934625282883644,1.9233563293448903
1.900680104947903,1.965795487165451
1.8747641887854447,1.8499435061080889
1.8539968950843269,1.8629970870573411
1.8448938319290227,1.8786974359642377
1.8378396711566232,1.8434472253376788
1.823205615478483,1.8255947855385868
1.791351277042519,1.768029404126785
1.7607639221982523,1.860425741581077
1.7459564769471234,1.7626157086342573
1.7264731108126314,1.743931983258914
1.71822681481188,1.7018046949736096
1.6984027940779924,1.7349860657175833
1.6945007031952792,1.6927630383182655
1.6814031231809745,1.6718657970089803
1.6703120801936497,1.6399135228500448
1.6609899755567312,1.6521515196019954
1.6491789484227246,1.635076481594958
1.6287774474106052,1.6159781999886036
1.6063965907828375,1.5706488568843766
1.5597999034957453,1.5630538753149184
1.5399299077689648,1.5630647849968888
1.529504287818616,1.5129489445720206
1.521341988647526,1.5516828630458226
