train_loss,val_loss
1.8509139056232842,1.6952586737884716
1.5397345079955729,1.4309087861329317
1.414426538246599,1.336978306739845
1.3259610848670655,1.2934590971351347
1.259544650092721,1.2350678208961405
1.207908429120752,1.179820600516078
1.15955098439008,1.169809036126191
1.1188011828132651,1.1718106265179813
1.0843841161748224,1.1267052454958586
1.0507104670290242,1.1179514755494893
1.017926211807538,1.1161967237395318
0.9876830996098843,1.1268277576362544
0.9588247176937081,1.1727789959827946
0.9337517882443287,1.1347210994201966
