train_loss,val_loss
640680.8608748696,4573.772445505316
1447.7257770625029,516.2232564633542
270.7854787436399,273.7379134243185
141.4025633985346,164.80841321836817
89.12632220441645,128.01403012600812
60.1869902827523,79.2468135194345
36.1523884859952,52.55604875358668
17.657113808799874,32.818760605020955
8.96464156698097,22.250077151439406
5.703847661614418,14.622055333446372
4.308089119128206,10.438130467114123
3.482749378816648,7.6390433643351905
3.000596642155539,5.665491345253858
2.731508399613879,4.262141495265744
2.5260922184044663,3.4737274565479974
2.436197257516059,2.979620339179581
2.374866768717766,2.690630414946513
2.3494569161398844,2.5353954756124453
2.3306884183125063,2.4504740160297263
2.3225124925374985,2.3893366462805052
2.313191755590114,2.3604902550578117
2.30900274860588,2.339372495019978
2.3069759146733717,2.3368440741165117
2.3085735172710637,2.3196464214812624
2.3049024912444027,2.3115902830931274
2.3026375221935185,2.301934786818244
2.291501148519191,2.2939555443484676
2.245168613100594,2.2347855269908905
2.1963367902419786,2.1827483553100717
2.146394572136077,2.158174421468919
2.1011922036043624,2.005610432306474
1.9568300297991796,1.9328491201793605
1.9368316119706088,1.915530957958915
1.9271534346044064,1.9117821129885586
1.926477256993001,1.935778578404676
2.2000466232950036,2.305609658699144
2.3046645891260016,2.303598728369583
2.303611884401603,2.303609657693993
2.303486300801689,2.303211918270046
2.3035878864201633,2.3035228469155054
2.3036324439400975,2.3032675077292053
2.303616585379297,2.303713738240979
2.303530779074539,2.3027140491388063
2.3035730198025703,2.3031139979985626
