train_loss,val_loss
911305.3292402788,8698.472434363583
4390.916181737726,1243.853281064467
796.9577313986691,303.5325800072063
298.5451535961845,307.2160481079058
166.96003739400342,132.99662347544324
112.69567057219419,79.12395030801946
73.70419986139645,45.52604354782538
47.24615920673717,31.97656694325534
28.182327885519374,16.67791962759061
14.580504556271164,7.9857065637003295
7.4294956096194005,4.530317974700169
4.441538347439333,3.11876290562478
3.0926830589093943,2.5713479735634546
2.5876308489929545,2.404295974495736
2.423241848295385,2.3483639024198055
2.3625798513266174,2.3242683464830574
2.336388124322349,2.3120075413449244
2.318853582848202,2.306858177889477
2.3119918656620113,2.304259338162162
2.3084795370020648,2.301633581519127
2.304907080124725,2.2982951192693277
2.3033209172162143,2.297161091457714
2.301166025752371,2.2961746461012145
2.298707440156828,2.285016122189435
2.2869418500499292,2.248690315606919
2.2614183981310236,2.167671789330515
2.225062756375833,2.1126102361489427
2.1909946501255035,2.084545785561204
2.166390199722214,2.006031996824525
2.1444569451903757,1.9983908937058665
2.121484910222617,2.015963114798069
2.119212831455198,1.957182564349337
2.1112710422074255,1.9663422100923278
2.1092639856717805,2.009434347633611
2.1138851456344128,1.9233198907564988
2.1069872350516645,1.9587148011408069
2.113291046158834,1.9459805705330588
2.1083914691751655,1.9093642714010044
2.1122571307827127,1.94109920903363
2.1095034408975732,1.9428837458518418
2.114599437368187,1.9474965789440004
