train_loss,val_loss
1.8274990862066096,1.7425112014805728
1.5614314131777396,1.4631285597993569
1.4370723366737366,1.375957087401978
1.3561380796811797,1.2909822671420195
1.2992291723124005,1.2550630409439856
1.2450653123245998,1.198707128536295
1.2009138152511283,1.2088998744094914
1.166326268237423,1.177678392755545
1.1360527161000804,1.1772371205628256
1.108813745562326,1.116869073488157
1.0838679364797743,1.138051254611293
1.063815122131597,1.105039660014551
1.0413436471399935,1.1031085569411516
1.0176129418171265,1.1119447077878497
0.9980317154391245,1.0998017799151554
0.984773281538351,1.1077472757844424
0.9680109631100838,1.101774219000204
0.9532495476305485,1.1554601063994183
