train_loss,val_loss
2.10235346599736,1.8226631920446048
1.9286387212235818,1.5204159194095568
1.8523808885365725,1.4333850170739673
1.7912980506027287,1.3301064046099782
1.7385370038788428,1.2501804685135456
1.7095099130476064,1.2507155336100946
1.6655794632705776,1.1862038441679694
1.6371860355138779,1.1264734514142303
1.6346467286348343,1.1251265454021366
1.5918054025281558,1.070428423414176
1.5852622129023075,1.065532485531135
1.5667199269783767,1.1003883995793082
1.5832431435754353,1.0708165861327539
1.552890430289236,1.0930330508642576
