train_loss,val_loss
1.9500450596890666,2.003450098362836
1.8342029840092768,1.7904179009862922
1.7502287311310119,1.706882487305186
1.6919104399328881,1.6705669757317414
1.6486895773559809,1.6984081285243684
1.6156262125481258,1.6458627760240978
1.5901789355345748,1.6117473750121214
1.573082158849998,1.585185197097334
1.5511106882583012,1.583775338124145
1.5431471514430912,1.5542797862806104
1.5308401179923252,1.534703239205886
1.5222888692197474,1.5440706750378013
1.5060874736783179,1.529347542504018
1.5078142945739357,1.5798723408529027
1.4934245861050757,1.5387730631469325
1.4874762421981855,1.5283582224087282
1.4851513706486335,1.524926003492014
1.4749340707944198,1.5677980046549982
1.4755063879896293,1.5523605029183356
1.4751126219264485,1.5154284190555865
1.460496531460773,1.5359461693601175
1.458769040690227,1.4989482245661996
1.4626174887472934,1.5603747562589971
1.4575545906343244,1.5695374195717953
1.4543238839303905,1.5539483804763718
