train_loss,val_loss
2306192.9477317114,269822.3816167711
257989.88223544034,245761.8478338285
158857.39964710583,183930.85868211227
96354.98323752663,77317.87862301715
53047.009153886276,35630.43514308063
25276.615372397682,13953.337391972542
12934.93274792758,10915.560089008375
5297.264818191528,2713.725219802423
1925.9283532229338,932.5689881769093
701.2582943656228,308.2166882970116
392.47136211395264,268.66272215951574
255.97714493491432,306.31956106492066
164.36241155320948,231.81628101475707
115.32172105529092,97.99557803977619
78.09788998690519,68.56077949296345
52.502827357162126,44.43623693829233
33.786992371082306,25.457259810106322
18.76389538293535,12.634175213223154
7.927162909710949,5.315714209255847
4.379370198331096,3.674561146985401
3.317126567729495,3.0070162899792194
2.8741998354142364,2.717054754156958
2.648109086196531,2.5515438111668285
2.5152903747829525,2.460010361942378
2.439236841757189,2.39585970308293
2.388447114351121,2.3639758161523123
2.358318346467885,2.3479769199409266
2.3384565666995267,2.3259549394927244
2.327010739594698,2.3184791545976293
2.3160684779286385,2.3158651376989754
2.3119525895877318,2.3171931136060846
2.308804167265242,2.3108402002941477
2.305552565916018,2.306844513863325
2.3016355108808386,2.3046899282119493
2.2949292361736298,2.2877952957695182
2.251573433930224,2.182211327620528
2.143390912223946,2.115152790803801
2.09149594723501,2.0918817889284003
2.0713568687100303,2.082835232330994
2.0583242531865835,2.0521153438497675
2.0539315659552813,2.0342240443622526
2.0424225044182758,2.153999785469337
2.0475179097530516,2.0799060428345744
2.038949868049134,2.0210910383611917
2.036917682229118,2.0683685522526503
2.0289988312870264,2.0643448653546246
2.0253067045387896,2.059645315632224
