train_loss,val_loss
555031.3929254358,2272.14571148699
1057.3036261471834,342.6639263033867
208.03338577530602,290.70045859705317
123.08087474649602,161.15360540693456
79.93195045536214,118.47565751455046
52.18341272798452,73.83319549939849
29.052484765648842,46.970762648365714
15.444848954677582,30.156492834741417
9.107439869506793,21.11285845732147
5.9775865799324075,14.830182876776565
4.486681437289173,9.22668684511022
3.628119781952013,6.417501138692552
3.04447559944608,4.890700819817456
2.734630362892693,3.5909150310538034
2.543911012397571,3.0214713608676735
2.4456094665960832,2.6724940819496457
2.3799876523288814,2.5186728828332643
2.3454627326943656,2.4176885258745062
2.331492918797515,2.3577235574749382
2.3184945596890016,2.335715061222965
2.3127888417379423,2.3234096592800184
2.309683660891923,2.3167187341234903
2.3070117614486,2.308872582221573
2.3050589544529263,2.306883363222534
2.3050024824386295,2.307421399788423
2.304201390594244,2.3010340624234895
2.293908756564964,2.2765551979907532
2.21525148708712,2.189441206441684
2.151570811021057,2.1391436992721125
2.0869886326518925,2.073376899585128
1.9862071483988653,1.9653016420250589
1.9440074495293878,1.931642734360966
1.9302874612198635,1.9312832098115573
1.926234939389608,1.9112861647524617
1.9159736299717969,1.9343915486030958
1.9173428035256537,1.8950998782264916
1.91261258890683,1.9252605946226553
1.9160678097131578,1.8709247295152058
1.9153675801036032,2.0643904396248134
1.9105945314196022,1.9128918215971102
1.9110114347528329,1.9908339409157634
1.9135747399519791,1.8763739146630873
1.910082511942495,1.8799704314971513
1.9111835880374366,1.9284728845073418
1.9089502717622302,1.9118828224864872
1.9088458981026302,1.9341086425225844
1.9031459021974693,1.9907624240625987
1.9006187489086932,1.8978051233359359
